district,y_x,score,,
160,6160_13943,0.12839827,,
160,6160_13944,0.18169552,,
160,6160_13945,0.15581493,,
160,6160_13946,0.13483188,,
160,6160_13947,0.20257291,,
160,6161_13939,0.14171135,,
160,6161_13940,0.12593855,,
160,6161_13941,0.12345203,,
160,6161_13942,0.13825774,,
160,6161_13943,0.14060113,,
160,6161_13944,0.22263758,,
160,6161_13945,0.14814577,,
160,6161_13946,0.16118425,,
160,6161_13947,0.24306424,,
160,6161_13948,0.20278749,,
160,6162_13940,0.10162052,,
160,6162_13941,0.12751397,,
160,6162_13942,0.16888723,,
160,6162_13943,0.18935645,,
160,6162_13944,0.15109451,,
160,6162_13945,0.17252024,,
160,6162_13946,0.24300249,,
160,6162_13947,0.24898642,,
160,6162_13948,0.117674805,,
160,6162_13949,0.20314403,,
160,6162_13950,0.14888616,,
160,6162_13951,0.2117102,,
160,6163_13941,0.13103881,,
160,6163_13942,0.21689935,,
160,6163_13943,0.11269004,,
160,6163_13944,0.12151099,,
160,6163_13945,0.14668974,,
160,6163_13946,0.2729068,,
160,6163_13947,0.20916034,,
160,6163_13948,0.18986435,,
160,6163_13949,0.14794257,,
160,6163_13950,0.24047264,,
160,6163_13951,0.23638445,,
160,6164_13940,0.23814648,,
160,6164_13941,0.19555177,,
160,6164_13942,0.15558518,,
160,6164_13943,0.121605515,,
160,6164_13944,0.16019687,,
160,6164_13945,0.18148135,,
160,6164_13946,0.33266282,,
160,6164_13947,0.2216703,,
160,6164_13948,0.1344011,,
160,6164_13949,0.13239326,,
160,6164_13950,0.14659584,,
160,6165_13940,0.10753683,,
160,6165_13941,0.13241535,,
160,6165_13942,0.16009337,,
160,6165_13943,0.14122228,,
160,6165_13944,0.1464438,,
160,6165_13945,0.22055756,,
160,6165_13946,0.16576824,,
160,6165_13947,0.32654563,,
160,6165_13948,0.20097636,,
160,6165_13949,0.20349792,,
160,6165_13950,0.17252786,,
160,6166_13939,0.09439453,,
160,6166_13940,0.08073322,,
160,6166_13941,0.14708674,,
160,6166_13942,0.1843544,,
160,6166_13943,0.14277145,,
160,6166_13944,0.17279224,,
160,6166_13945,0.287757,,
160,6166_13946,0.23170936,,
160,6166_13947,0.17994706,,
160,6166_13948,0.25031653,,
160,6166_13949,0.20447077,,
160,6166_13950,0.15059689,,
160,6167_13938,0.14520094,,
160,6167_13939,0.0951277,,
160,6167_13940,0.10287065,,
160,6167_13941,0.121771075,,
160,6167_13942,0.11707767,,
160,6167_13943,0.19160748,,
160,6167_13944,0.2516392,,
160,6167_13945,0.17694533,,
160,6167_13946,0.21508348,,
160,6167_13947,0.10860417,,
160,6167_13948,0.13969162,,
160,6167_13949,0.25299823,,
160,6168_13936,0.16577013,,
160,6168_13937,0.14094457,,
160,6168_13938,0.15830009,,
160,6168_13939,0.10898764,,
160,6168_13940,0.10346127,,
160,6168_13941,0.13886543,,
160,6168_13942,0.11827868,,
160,6168_13943,0.12321576,,
160,6168_13944,0.11407153,,
160,6168_13945,0.16913524,,
160,6168_13946,0.14026068,,
160,6168_13947,0.09998888,,
160,6168_13948,0.14387396,,
160,6168_13949,0.15792266,,
160,6169_13935,0.11130951,,
160,6169_13936,0.12377736,,
160,6169_13937,0.09635723,,
160,6169_13938,0.122218706,,
160,6169_13939,0.14255871,,
160,6169_13940,0.18824424,,
160,6169_13941,0.22855285,,
160,6169_13942,0.102899164,,
160,6169_13943,0.12855396,,
160,6169_13944,0.18968683,,
160,6169_13945,0.19281933,,
160,6169_13946,0.1168514,,
160,6169_13947,0.13987209,,
160,6169_13948,0.21299395,,
160,6169_13949,0.19605422,,
160,6170_13935,0.14400484,,
160,6170_13936,0.13837935,,
160,6170_13937,0.11078176,,
160,6170_13938,0.13262649,,
160,6170_13939,0.122427404,,
160,6170_13940,0.1259126,,
160,6170_13941,0.18343274,,
160,6170_13942,0.24856083,,
160,6170_13943,0.1963515,,
160,6170_13944,0.235067,,
160,6170_13945,0.15746124,,
160,6170_13946,0.18616626,,
160,6170_13947,0.17891398,,
160,6170_13948,0.23460321,,
160,6170_13949,0.17929672,,
160,6171_13934,0.1552302,,
160,6171_13935,0.10107531,,
160,6171_13936,0.12813812,,
160,6171_13937,0.15142989,,
160,6171_13938,0.15909427,,
160,6171_13939,0.11593757,,
160,6171_13940,0.14510414,,
160,6171_13941,0.11420059,,
160,6171_13942,0.2005291,,
160,6171_13943,0.14104585,,
160,6171_13944,0.17092575,,
160,6171_13945,0.17988966,,
160,6171_13946,0.14601925,,
160,6171_13947,0.19383667,,
160,6171_13948,0.1518479,,
160,6171_13949,0.120351404,,
160,6172_13934,0.16649784,,
160,6172_13935,0.13639228,,
160,6172_13936,0.13043274,,
160,6172_13937,0.17135723,,
160,6172_13938,0.1436284,,
160,6172_13939,0.14469042,,
160,6172_13940,0.2020652,,
160,6172_13941,0.09912147,,
160,6172_13942,0.074482486,,
160,6172_13943,0.2155165,,
160,6172_13944,0.19287947,,
160,6172_13945,0.10092963,,
160,6172_13946,0.1960755,,
160,6172_13947,0.20782104,,
160,6172_13948,0.126217,,
160,6172_13949,0.17151472,,
160,6173_13934,0.18573493,,
160,6173_13935,0.16912898,,
160,6173_13936,0.12860113,,
160,6173_13937,0.10246679,,
160,6173_13938,0.10439371,,
160,6173_13939,0.1024756,,
160,6173_13940,0.12645642,,
160,6173_13941,0.21501799,,
160,6173_13942,0.17046976,,
160,6173_13943,0.17556286,,
160,6173_13944,0.12844703,,
160,6173_13945,0.13687022,,
160,6173_13946,0.12705752,,
160,6173_13947,0.09766804,,
160,6173_13948,0.19909076,,
160,6173_13949,0.18954396,,
160,6173_13950,0.17826954,,
160,6174_13935,0.14036557,,
160,6174_13936,0.16620508,,
160,6174_13937,0.1731052,,
160,6174_13938,0.21508355,,
160,6174_13939,0.1599621,,
160,6174_13940,0.12616947,,
160,6174_13941,0.17426851,,
160,6174_13942,0.14094998,,
160,6174_13943,0.20655487,,
160,6174_13944,0.1426727,,
160,6174_13945,0.12999994,,
160,6174_13946,0.20587936,,
160,6174_13947,0.12366411,,
160,6174_13948,0.11701157,,
160,6174_13949,0.102125004,,
160,6174_13950,0.11070326,,
160,6174_13951,0.09166999,,
160,6174_13952,0.1793121,,
160,6175_13935,0.1913159,,
160,6175_13936,0.1940778,,
160,6175_13937,0.09734372,,
160,6175_13938,0.091566384,,
160,6175_13939,0.10534553,,
160,6175_13940,0.21194814,,
160,6175_13941,0.18918456,,
160,6175_13942,0.10615021,,
160,6175_13943,0.18293725,,
160,6175_13944,0.17282392,,
160,6175_13945,0.13335519,,
160,6175_13946,0.19702064,,
160,6175_13948,0.19316217,,
160,6175_13949,0.17007521,,
160,6175_13950,0.18865386,,
160,6175_13951,0.11460087,,
160,6175_13952,0.13269903,,
160,6176_13935,0.15685338,,
160,6176_13936,0.13843268,,
160,6176_13937,0.1132278,,
160,6176_13938,0.07414815,,
160,6176_13939,0.093706906,,
160,6176_13940,0.13925314,,
160,6176_13941,0.105775826,,
160,6176_13942,0.16312614,,
160,6176_13943,0.1780826,,
160,6176_13944,0.1431752,,
160,6176_13945,0.16639754,,
160,6176_13949,0.111033686,,
160,6176_13950,0.17088942,,
160,6176_13951,0.09593731,,
160,6176_13952,0.14870961,,
160,6177_13935,0.0910353,,
160,6177_13936,0.09156412,,
160,6177_13937,0.09404288,,
160,6177_13938,0.1003793,,
160,6177_13939,0.14616168,,
160,6177_13940,0.1345204,,
160,6177_13941,0.14049703,,
160,6177_13942,0.24117331,,
160,6177_13943,0.14463532,,
160,6177_13944,0.15934892,,
160,6177_13945,0.11589435,,
160,6177_13950,0.12106609,,
160,6178_13935,0.122446954,,
160,6178_13936,0.098424785,,
160,6178_13938,0.10834353,,
160,6178_13939,0.10762425,,
160,6178_13942,0.19370034,,
160,6178_13943,0.18238646,,
160,6178_13944,0.16363893,,
161,6133_13947,0.2117496,,
161,6133_13948,0.24006927,,
161,6134_13944,0.18976817,,
161,6134_13945,0.17651203,,
161,6134_13946,0.18946473,,
161,6134_13947,0.2017536,,
161,6134_13948,0.18691069,,
161,6134_13949,0.27378803,,
161,6134_13950,0.13313417,,
161,6135_13943,0.2154686,,
161,6135_13944,0.21965335,,
161,6135_13945,0.20160417,,
161,6135_13946,0.15991163,,
161,6135_13947,0.20432411,,
161,6135_13948,0.15591606,,
161,6135_13949,0.20905897,,
161,6136_13941,0.17845075,,
161,6136_13942,0.18818666,,
161,6136_13943,0.19755486,,
161,6136_13944,0.118547834,,
161,6136_13945,0.12333622,,
161,6136_13946,0.10393411,,
161,6136_13947,0.14042617,,
161,6136_13948,0.13150412,,
161,6136_13949,0.15042059,,
161,6137_13940,0.14300466,,
161,6137_13941,0.1492978,,
161,6137_13942,0.24254176,,
161,6137_13943,0.26358306,,
161,6137_13944,0.2505348,,
161,6137_13945,0.09401177,,
161,6137_13946,0.124539234,,
161,6137_13947,0.10324657,,
161,6137_13948,0.12047575,,
161,6138_13938,0.12249674,,
161,6138_13939,0.16187198,,
161,6138_13940,0.14400953,,
161,6138_13941,0.13864855,,
161,6138_13942,0.18988527,,
161,6138_13943,0.26732832,,
161,6138_13944,0.13294947,,
161,6138_13945,0.18549174,,
161,6138_13946,0.1052983,,
161,6138_13947,0.12502249,,
161,6139_13938,0.15450701,,
161,6139_13939,0.13990724,,
161,6139_13940,0.17224404,,
161,6139_13941,0.13621193,,
161,6139_13942,0.14437263,,
161,6139_13943,0.25913143,,
161,6139_13944,0.23425107,,
161,6139_13945,0.18143514,,
161,6139_13946,0.12879856,,
161,6140_13939,0.204801,,
161,6140_13940,0.21218526,,
161,6140_13941,0.22060998,,
161,6140_13942,0.13763034,,
161,6140_13943,0.19604246,,
161,6140_13944,0.2043668,,
161,6140_13945,0.19742016,,
161,6140_13946,0.1846279,,
161,6141_13939,0.10924743,,
161,6141_13940,0.18891907,,
161,6141_13941,0.15189958,,
161,6141_13942,0.17882982,,
161,6141_13943,0.20520008,,
161,6141_13944,0.1743349,,
161,6141_13945,0.19467512,,
161,6141_13946,0.17434438,,
161,6141_13947,0.08382114,,
161,6142_13939,0.15114026,,
161,6142_13940,0.17144181,,
161,6142_13941,0.21042809,,
161,6142_13942,0.14027822,,
161,6142_13943,0.14723383,,
161,6142_13944,0.1597105,,
161,6142_13945,0.13615064,,
161,6142_13946,0.23166567,,
161,6142_13947,0.17794088,,
161,6142_13948,0.17580773,,
161,6143_13938,0.18324248,,
161,6143_13939,0.13544664,,
161,6143_13940,0.18051618,,
161,6143_13941,0.2085015,,
161,6143_13942,0.16223079,,
161,6143_13943,0.15233076,,
161,6143_13944,0.16745557,,
161,6143_13945,0.15984413,,
161,6144_13937,0.11839323,,
161,6144_13938,0.20375066,,
161,6144_13939,0.15355068,,
161,6144_13940,0.123936474,,
161,6144_13941,0.24077782,,
161,6144_13942,0.2199204,,
161,6144_13943,0.19464281,,
161,6144_13944,0.123950996,,
161,6145_13937,0.15678054,,
161,6145_13938,0.12260779,,
161,6145_13939,0.12034131,,
161,6145_13940,0.117387,,
161,6145_13941,0.18257432,,
161,6145_13942,0.16836931,,
161,6145_13943,0.16724712,,
161,6145_13944,0.1142667,,
161,6146_13937,0.13482198,,
161,6146_13938,0.16769738,,
161,6146_13939,0.17310363,,
161,6146_13940,0.19290088,,
161,6146_13941,0.15183887,,
161,6146_13942,0.18114728,,
161,6146_13943,0.19143866,,
161,6146_13944,0.11519056,,
161,6147_13939,0.15206751,,
161,6147_13940,0.16587742,,
161,6147_13941,0.13303626,,
161,6147_13942,0.12537663,,
161,6147_13943,0.20879413,,
161,6147_13944,0.1992388,,
161,6147_13945,0.11501014,,
161,6148_13940,0.121132284,,
161,6148_13941,0.16850868,,
161,6148_13942,0.13235478,,
161,6148_13943,0.1543115,,
161,6148_13944,0.13100623,,
161,6148_13945,0.12062979,,
161,6149_13942,0.10638529,,
161,6149_13943,0.1359902,,
161,6149_13944,0.07863053,,
162,6138_13948,0.11213262,,
162,6138_13949,0.13742042,,
162,6139_13948,0.12332882,,
162,6139_13949,0.17582022,,
162,6139_13950,0.11115974,,
162,6140_13948,0.16784586,,
162,6140_13949,0.22719297,,
162,6140_13950,0.15292662,,
162,6140_13951,0.100487486,,
162,6141_13948,0.15713187,,
162,6141_13949,0.19701593,,
162,6141_13950,0.11147404,,
162,6141_13951,0.1200628,,
162,6141_13952,0.16237694,,
162,6141_13953,0.17435658,,
162,6141_13954,0.2193165,,
162,6141_13957,0.21482003,,
162,6141_13958,0.1243372,,
162,6142_13949,0.20245446,,
162,6142_13950,0.20424336,,
162,6142_13951,0.316374,,
162,6142_13952,0.17583275,,
162,6142_13953,0.31636047,,
162,6142_13954,0.21167216,,
162,6142_13955,0.25327358,,
162,6142_13956,0.14086969,,
162,6142_13957,0.19002053,,
162,6143_13949,0.21460313,,
162,6143_13950,0.19059594,,
162,6143_13951,0.3058489,,
162,6143_13952,0.24299678,,
162,6143_13953,0.24042518,,
162,6143_13954,0.29186586,,
162,6143_13955,0.21223266,,
162,6143_13956,0.27824017,,
162,6144_13946,0.14475673,,
162,6144_13947,0.1805529,,
162,6144_13948,0.18210477,,
162,6144_13949,0.15868951,,
162,6144_13950,0.18088683,,
162,6144_13951,0.16309498,,
162,6144_13952,0.32395655,,
162,6144_13953,0.6048194,,
162,6144_13954,0.2880591,,
162,6144_13955,0.27833372,,
162,6145_13946,0.14508975,,
162,6145_13947,0.1173355,,
162,6145_13948,0.21936661,,
162,6145_13949,0.14353482,,
162,6145_13950,0.12720083,,
162,6145_13951,0.19633944,,
162,6145_13952,0.34123385,,
162,6145_13953,0.34622383,,
162,6145_13954,0.19562599,,
162,6145_13955,0.24295956,,
162,6145_13956,0.23805669,,
162,6146_13946,0.21078004,,
162,6146_13947,0.11754432,,
162,6146_13948,0.14309826,,
162,6146_13949,0.11290314,,
162,6146_13950,0.18631178,,
162,6146_13951,0.21830532,,
162,6146_13952,0.17785071,,
162,6146_13953,0.29605374,,
162,6146_13954,0.24350463,,
162,6146_13955,0.17597203,,
162,6146_13956,0.13613383,,
162,6146_13957,0.12004202,,
162,6147_13946,0.08537547,,
162,6147_13947,0.08625432,,
162,6147_13948,0.10900954,,
162,6147_13949,0.12675889,,
162,6147_13950,0.2107099,,
162,6147_13951,0.18697052,,
162,6147_13954,0.22598632,,
162,6147_13955,0.16166653,,
162,6147_13956,0.2188906,,
162,6147_13957,0.21992905,,
162,6147_13958,0.06723984,,
162,6148_13947,0.12179924,,
162,6148_13948,0.20687337,,
162,6148_13949,0.17875983,,
162,6148_13950,0.18641832,,
162,6148_13955,0.14022861,,
162,6148_13956,0.101551816,,
162,6148_13957,0.10408738,,
162,6148_13958,0.07605175,,
162,6149_13955,0.18856199,,
162,6149_13956,0.11473183,,
162,6149_13957,0.065471485,,
162,6150_13955,0.123712555,,
162,6150_13956,0.10575588,,
163,6148_13952,0.20043169,,
163,6148_13953,0.19943707,,
163,6148_13960,0.09805272,,
163,6148_13961,0.13712037,,
163,6148_13962,0.12919113,,
163,6148_13963,0.100556806,,
163,6148_13964,0.1607179,,
163,6148_13965,0.07162739,,
163,6148_13966,0.09813918,,
163,6149_13951,0.11070561,,
163,6149_13952,0.1606256,,
163,6149_13953,0.18291171,,
163,6149_13959,0.091425724,,
163,6149_13960,0.11871767,,
163,6149_13961,0.20408362,,
163,6149_13962,0.13713199,,
163,6149_13963,0.20764905,,
163,6149_13964,0.12510215,,
163,6149_13965,0.06371449,,
163,6149_13966,0.09263518,,
163,6150_13948,0.13771583,,
163,6150_13949,0.1593824,,
163,6150_13950,0.13306224,,
163,6150_13951,0.232227,,
163,6150_13952,0.17237383,,
163,6150_13953,0.1729315,,
163,6150_13958,0.14855717,,
163,6150_13959,0.11498634,,
163,6150_13960,0.15891664,,
163,6150_13961,0.23768431,,
163,6150_13962,0.18194148,,
163,6150_13963,0.16521388,,
163,6150_13964,0.12920739,,
163,6150_13965,0.108970426,,
163,6150_13966,0.06539152,,
163,6151_13948,0.16461286,,
163,6151_13949,0.20826587,,
163,6151_13950,0.14949282,,
163,6151_13951,0.16774857,,
163,6151_13952,0.1436182,,
163,6151_13953,0.12924941,,
163,6151_13954,0.120517924,,
163,6151_13957,0.09278096,,
163,6151_13958,0.18498793,,
163,6151_13959,0.13596217,,
163,6151_13960,0.19062874,,
163,6151_13961,0.1570803,,
163,6151_13962,0.054561943,,
163,6151_13963,0.121696204,,
163,6151_13964,0.10342718,,
163,6151_13965,0.12909676,,
163,6151_13966,0.09264302,,
163,6152_13947,0.15286268,,
163,6152_13948,0.11418287,,
163,6152_13949,0.16592279,,
163,6152_13950,0.16309911,,
163,6152_13951,0.18001093,,
163,6152_13952,0.16415098,,
163,6152_13953,0.12408638,,
163,6152_13954,0.103035554,,
163,6152_13955,0.15794478,,
163,6152_13956,0.1578428,,
163,6152_13957,0.20599097,,
163,6152_13958,0.28668562,,
163,6152_13959,0.2400515,,
163,6152_13960,0.23608448,,
163,6152_13961,0.12833107,,
163,6152_13962,0.113997705,,
163,6152_13963,0.13665348,,
163,6152_13964,0.13751453,,
163,6152_13965,0.1518966,,
163,6152_13966,0.12032965,,
163,6153_13947,0.12536666,,
163,6153_13948,0.13559805,,
163,6153_13949,0.12889671,,
163,6153_13950,0.1884537,,
163,6153_13951,0.18599154,,
163,6153_13952,0.15964359,,
163,6153_13953,0.13292776,,
163,6153_13954,0.27872917,,
163,6153_13955,0.17034175,,
163,6153_13956,0.2738847,,
163,6153_13957,0.2786456,,
163,6153_13958,0.21941149,,
163,6153_13959,0.131616,,
163,6153_13960,0.09740036,,
163,6153_13961,0.08081912,,
163,6153_13962,0.19354078,,
163,6153_13963,0.21519627,,
163,6153_13964,0.16425927,,
163,6153_13965,0.14054003,,
163,6153_13966,0.15006748,,
163,6153_13967,0.12939225,,
163,6154_13947,0.13229418,,
163,6154_13948,0.10408612,,
163,6154_13949,0.1262999,,
163,6154_13950,0.1779141,,
163,6154_13951,0.22121605,,
163,6154_13952,0.22941257,,
163,6154_13953,0.22851318,,
163,6154_13954,0.2055903,,
163,6154_13955,0.21097031,,
163,6154_13956,0.1603672,,
163,6154_13957,0.38119695,,
163,6154_13958,0.19907078,,
163,6154_13959,0.11371793,,
163,6154_13960,0.13668588,,
163,6154_13961,0.15208979,,
163,6154_13962,0.13107245,,
163,6154_13963,0.17161171,,
163,6154_13964,0.11940175,,
163,6154_13965,0.11968334,,
163,6154_13966,0.1450047,,
163,6154_13967,0.12460635,,
163,6154_13968,0.14611188,,
163,6154_13969,0.13123374,,
163,6155_13947,0.1683652,,
163,6155_13948,0.12580012,,
163,6155_13949,0.17026508,,
163,6155_13950,0.14836392,,
163,6155_13951,0.27258375,,
163,6155_13952,0.25674993,,
163,6155_13953,0.21386416,,
163,6155_13954,0.1880668,,
163,6155_13955,0.07125173,,
163,6155_13956,0.09985048,,
163,6155_13957,0.23013864,,
163,6155_13958,0.22880675,,
163,6155_13959,0.16509254,,
163,6155_13960,0.19046216,,
163,6155_13961,0.066529185,,
163,6155_13962,0.12271315,,
163,6155_13963,0.14016432,,
163,6155_13964,0.11785965,,
163,6155_13965,0.23592247,,
163,6155_13966,0.06309095,,
163,6155_13967,0.09833649,,
163,6155_13968,0.13989484,,
163,6155_13969,0.12910369,,
163,6156_13947,0.12014527,,
163,6156_13948,0.12707144,,
163,6156_13949,0.14191146,,
163,6156_13950,0.19593213,,
163,6156_13951,0.18599711,,
163,6156_13952,0.19577739,,
163,6156_13953,0.1501993,,
163,6156_13954,0.086971045,,
163,6156_13955,0.11261096,,
163,6156_13956,0.13089606,,
163,6156_13957,0.1834448,,
163,6156_13958,0.14696188,,
163,6156_13959,0.13077295,,
163,6156_13960,0.1425988,,
163,6156_13961,0.076396026,,
163,6156_13962,0.19729601,,
163,6156_13963,0.11183439,,
163,6156_13964,0.11410865,,
163,6156_13965,0.10751555,,
163,6156_13966,0.15978143,,
163,6156_13967,0.14313133,,
163,6156_13968,0.11345513,,
163,6157_13946,0.13502342,,
163,6157_13947,0.13356492,,
163,6157_13948,0.13577838,,
163,6157_13949,0.14183936,,
163,6157_13950,0.24919353,,
163,6157_13951,0.20536724,,
163,6157_13952,0.22389805,,
163,6157_13953,0.24219327,,
163,6157_13954,0.16062835,,
163,6157_13955,0.11158606,,
163,6157_13956,0.12184021,,
163,6157_13957,0.13304067,,
163,6157_13958,0.19759604,,
163,6157_13959,0.08502537,,
163,6157_13960,0.07868448,,
163,6157_13961,0.06350564,,
163,6157_13962,0.14548114,,
163,6157_13963,0.12098903,,
163,6157_13964,0.06282188,,
163,6157_13965,0.096023366,,
163,6157_13966,0.14700423,,
163,6158_13947,0.13551757,,
163,6158_13948,0.15688492,,
163,6158_13949,0.23432887,,
163,6158_13950,0.23266932,,
163,6158_13951,0.18112586,,
163,6158_13952,0.09848572,,
163,6158_13953,0.12899101,,
163,6158_13954,0.20925957,,
163,6158_13955,0.12729225,,
163,6158_13956,0.13804123,,
163,6158_13957,0.1526501,,
163,6158_13958,0.23250993,,
163,6158_13959,0.19393077,,
163,6158_13960,0.10692985,,
163,6158_13961,0.074367404,,
163,6158_13962,0.080584034,,
163,6158_13963,0.083901934,,
163,6158_13964,0.093425736,,
163,6158_13965,0.12625962,,
163,6159_13948,0.2209687,,
163,6159_13949,0.29645717,,
163,6159_13950,0.15389656,,
163,6159_13951,0.12880954,,
163,6159_13952,0.16163284,,
163,6159_13953,0.14063072,,
163,6159_13954,0.20799434,,
163,6159_13955,0.21098915,,
163,6159_13956,0.13415098,,
163,6159_13957,0.12996964,,
163,6159_13958,0.12658988,,
163,6159_13959,0.13928542,,
163,6159_13960,0.12861772,,
163,6159_13961,0.061992787,,
163,6159_13962,0.1089789,,
163,6160_13949,0.1385898,,
163,6160_13950,0.123013675,,
163,6160_13951,0.15092523,,
163,6160_13952,0.14736347,,
163,6160_13953,0.120165765,,
163,6160_13954,0.15306397,,
163,6160_13955,0.19294177,,
163,6160_13956,0.12558138,,
163,6160_13957,0.06838312,,
163,6160_13958,0.12576936,,
163,6160_13959,0.24691372,,
163,6160_13960,0.11802781,,
163,6160_13961,0.07226804,,
163,6161_13952,0.12537056,,
163,6161_13953,0.14194897,,
163,6161_13954,0.13820606,,
163,6161_13955,0.21389687,,
163,6161_13956,0.13946633,,
163,6161_13957,0.11659898,,
163,6161_13958,0.105908304,,
163,6161_13959,0.18044902,,
163,6161_13960,0.11229371,,
163,6161_13961,0.07708415,,
163,6162_13953,0.16453582,,
163,6162_13954,0.11330286,,
163,6162_13955,0.09678825,,
163,6162_13956,0.11658226,,
163,6162_13957,0.13274626,,
163,6162_13958,0.12761489,,
163,6162_13959,0.09242263,,
163,6162_13960,0.1293147,,
163,6162_13961,0.1191296,,
163,6163_13956,0.076233156,,
163,6163_13957,0.12247615,,
163,6163_13958,0.1328718,,
163,6163_13959,0.13813725,,
163,6163_13960,0.07256222,,
163,6163_13961,0.13319801,,
163,6164_13957,0.22098576,,
163,6164_13958,0.062471934,,
163,6164_13959,0.23262183,,
163,6164_13960,0.1246977,,
163,6164_13961,0.06695581,,
164,6130_13956,0.16537018,,
164,6130_13957,0.17901745,,
164,6130_13958,0.15795659,,
164,6131_13955,0.12038107,,
164,6131_13956,0.13252218,,
164,6131_13957,0.15821125,,
164,6131_13958,0.111964606,,
164,6132_13954,0.13500763,,
164,6132_13955,0.17004251,,
164,6132_13956,0.3597849,,
164,6132_13957,0.2415301,,
164,6132_13958,0.1468687,,
164,6132_13959,0.06572691,,
164,6132_13960,0.13246326,,
164,6132_13961,0.21207422,,
164,6132_13962,0.1064233,,
164,6133_13952,0.17567946,,
164,6133_13953,0.13445158,,
164,6133_13954,0.12592126,,
164,6133_13955,0.34728897,,
164,6133_13956,0.22193211,,
164,6133_13957,0.15163854,,
164,6133_13958,0.14756656,,
164,6133_13959,0.116739154,,
164,6133_13960,0.12385279,,
164,6133_13961,0.21261215,,
164,6133_13962,0.17333886,,
164,6133_13963,0.16247448,,
164,6134_13951,0.17377414,,
164,6134_13952,0.15231216,,
164,6134_13953,0.17141566,,
164,6134_13954,0.14840113,,
164,6134_13955,0.20968567,,
164,6134_13956,0.11372355,,
164,6134_13957,0.14351584,,
164,6134_13958,0.09459517,,
164,6134_13959,0.09527888,,
164,6134_13960,0.2067869,,
164,6134_13961,0.23913017,,
164,6134_13962,0.25129727,,
164,6134_13963,0.22222184,,
164,6134_13964,0.14707625,,
164,6135_13951,0.16354485,,
164,6135_13952,0.16954324,,
164,6135_13953,0.15907238,,
164,6135_13954,0.2876697,,
164,6135_13955,0.1939869,,
164,6135_13956,0.14094593,,
164,6135_13957,0.18141417,,
164,6135_13958,0.1591022,,
164,6135_13959,0.13491343,,
164,6135_13960,0.16071558,,
164,6135_13961,0.213245,,
164,6135_13962,0.1752365,,
164,6135_13963,0.13449113,,
164,6135_13964,0.13870515,,
164,6136_13951,0.19065472,,
164,6136_13952,0.21020319,,
164,6136_13953,0.12337394,,
164,6136_13954,0.11907204,,
164,6136_13955,0.15021384,,
164,6136_13956,0.15663023,,
164,6136_13957,0.14440694,,
164,6136_13958,0.19065873,,
164,6136_13959,0.114093035,,
164,6136_13960,0.20030297,,
164,6136_13961,0.21607494,,
164,6136_13962,0.190868,,
164,6136_13963,0.11125289,,
164,6136_13964,0.12740454,,
164,6137_13951,0.36279842,,
164,6137_13952,0.11877654,,
164,6137_13953,0.10903171,,
164,6137_13954,0.1391023,,
164,6137_13955,0.28634587,,
164,6137_13956,0.18292469,,
164,6137_13957,0.21960126,,
164,6137_13958,0.16457063,,
164,6137_13959,0.21048756,,
164,6137_13960,0.31671104,,
164,6137_13961,0.17978334,,
164,6137_13962,0.14514299,,
164,6137_13963,0.11604734,,
164,6137_13964,0.08208427,,
164,6138_13951,0.15300773,,
164,6138_13952,0.29383582,,
164,6138_13953,0.1967581,,
164,6138_13954,0.15352152,,
164,6138_13955,0.11247751,,
164,6138_13956,0.15299559,,
164,6138_13957,0.27478015,,
164,6138_13958,0.25402507,,
164,6138_13959,0.1882636,,
164,6138_13960,0.15207647,,
164,6138_13961,0.10658345,,
164,6138_13962,0.16785935,,
164,6138_13963,0.16157433,,
164,6138_13964,0.09035633,,
164,6139_13951,0.12998037,,
164,6139_13952,0.16674817,,
164,6139_13953,0.15389836,,
164,6139_13954,0.11931037,,
164,6139_13955,0.15115139,,
164,6139_13956,0.2547427,,
164,6139_13957,0.22744027,,
164,6139_13958,0.22061989,,
164,6139_13959,0.15111172,,
164,6139_13960,0.21059808,,
164,6139_13961,0.20209247,,
164,6139_13962,0.14236453,,
164,6139_13963,0.13164572,,
164,6139_13964,0.1524559,,
164,6139_13965,0.20536059,,
164,6140_13954,0.20958258,,
164,6140_13955,0.1752082,,
164,6140_13956,0.21190383,,
164,6140_13957,0.19730633,,
164,6140_13959,0.09081141,,
164,6140_13960,0.1443935,,
164,6140_13961,0.117624395,,
164,6140_13962,0.16363917,,
164,6140_13963,0.19258502,,
164,6140_13964,0.19635744,,
164,6140_13965,0.14504528,,
164,6141_13959,0.10787727,,
164,6141_13960,0.21789119,,
164,6141_13961,0.13328052,,
164,6141_13962,0.08051534,,
164,6141_13963,0.15897912,,
164,6141_13964,0.14958751,,
164,6141_13965,0.15472463,,
164,6141_13966,0.08539655,,
164,6142_13958,0.21360709,,
164,6142_13959,0.21927282,,
164,6142_13960,0.21251062,,
164,6142_13961,0.18426594,,
164,6142_13962,0.15352052,,
164,6142_13963,0.12676926,,
164,6142_13964,0.09039913,,
164,6142_13965,0.119292304,,
164,6142_13966,0.11594373,,
164,6142_13967,0.13600007,,
164,6143_13957,0.30481577,,
164,6143_13958,0.22332932,,
164,6143_13959,0.17500745,,
164,6143_13960,0.1674968,,
164,6143_13961,0.18248816,,
164,6143_13962,0.18828003,,
164,6143_13963,0.17610924,,
164,6143_13964,0.122108996,,
