district,y_x,year2016,year2017,year2018,year2019,4years_mean,FA2014,lnFA2014
189,6229_13865,0,0,0,0,0,1787.636997,7.488649913
189,6229_13866,0,0.048358873,0,0,0.012089718,0,#NUM!
189,6234_13863,0,0.021761589,0,0,0.005440397,1095.547126,6.999009176
189,6235_13863,0.039488725,0.07752994,0.07387163,0.03937325,0.057565886,14166.90082,9.558663595
189,6236_13863,0,0,0,0,0,3239.853584,8.083283418
190,6220_13914,0.06258104,0.07892809,0.10484252,0.092489794,0.084710361,49838.99341,10.81655296
190,6221_13913,0.062485695,0.05634351,0.0834524,0.17865771,0.095234829,163006.1458,12.00154318
190,6221_13914,0.07729262,0.09217684,0.09439767,0.11201816,0.093971323,91829.27156,11.42768639
190,6221_13915,0.06881754,0.07195738,0.09064739,0.09523101,0.08166333,23709.98673,10.07365162
190,6221_13916,0.070936374,0.08028457,0.10676486,0.09341508,0.087850221,28498.92665,10.2576217
190,6222_13909,0.06869676,0.101422876,0.10530262,0.1252453,0.100166889,72088.47963,11.18564953
190,6222_13910,0.043453246,0.1282836,0.15739056,0.15205732,0.120296182,74617.4042,11.22012906
190,6222_13911,0.079101786,0.06217611,0.09907771,0.12081165,0.090291814,103363.2126,11.5460044
190,6222_13912,0.09770737,0.11679478,0.14301404,0.15649214,0.128502083,213843.2809,12.27299869
190,6222_13913,0.15104264,0.17238778,0.2157821,0.20385331,0.185766458,210353.6752,12.25654556
190,6222_13914,0.06548953,0.065849885,0.07382844,0.079000175,0.071042008,16961.30848,9.738690057
190,6222_13915,0.07544381,0.085092306,0.109321885,0.10483586,0.093673465,44247.37076,10.69755123
190,6222_13916,0.0641315,0.07383044,0.10751229,0.12225469,0.09193223,34275.26379,10.4421792
190,6222_13917,0.06396782,0.05072274,0.026674192,0.033167697,0.043633112,28122.12681,10.24431198
190,6223_13909,0.07149682,0.07860051,0.089485854,0.102814585,0.085599442,44998.32377,10.71438052
190,6223_13910,0.08568852,0.081594676,0.11149197,0.1161425,0.098729417,55227.11316,10.91920929
190,6223_13911,0.09643312,0.1252558,0.13954535,0.15962684,0.130215278,272877.3906,12.51677785
190,6223_13912,0.14024119,0.19514826,0.2318854,0.25066367,0.20448463,312586.6043,12.65263684
190,6223_13913,0.089067124,0.07753958,0.09403925,0.09698523,0.089407796,40768.73601,10.61567079
190,6223_13914,0.06762559,0.08719507,0.10643573,0.10092771,0.090546025,72519.91546,11.1916165
190,6223_13915,0.05055682,0.08411292,0.09887175,0.09481311,0.08208865,61127.82891,11.02072251
190,6223_13916,0.06944556,0.033626262,0.071971744,0.0796905,0.063683517,47549.09014,10.76951793
190,6223_13917,0.0410888,0.051334538,0.003363375,0.010448365,0.026558769,16400.49813,9.705066987
190,6224_13909,0.10261509,0.06826123,0.08454258,0.08546241,0.085220328,2574.078663,7.853246948
190,6224_13910,0.076195255,0.051834866,0.060687087,0.050143767,0.059715244,7705.742003,8.949721045
190,6224_13911,0.08153202,0.096101746,0.105108276,0.11751076,0.100063201,88866.74637,11.39489329
190,6224_13912,0.069649816,0.08524343,0.10319738,0.11297907,0.092767424,85412.67433,11.35524978
190,6224_13913,0.05083589,0.04694141,0.084974155,0.07790824,0.065164924,58333.63122,10.97393407
190,6224_13914,0.06772669,0.080420524,0.10560381,0.108177476,0.090482125,48754.8205,10.79455935
190,6224_13915,0.056154564,0.067449056,0.085681796,0.10495531,0.078560182,35683.02827,10.48243046
190,6224_13916,0.06429066,0.02541688,0.005745068,0.005328894,0.025195375,13809.4348,9.533107319
190,6224_13917,0.050244953,0.024534808,0.074288204,0.09317087,0.060559709,19467.80051,9.876517124
190,6225_13908,0.07079148,0.08801492,0.07512258,0.08035983,0.078572203,61390.39449,11.02500866
190,6225_13909,0.06853534,0.07145403,0.114077106,0.11434967,0.092104037,74609.40127,11.2200218
190,6225_13910,0.114440605,0.14774999,0.16382071,0.17528322,0.150323631,266155.8375,12.49183727
190,6225_13911,0.13583633,0.16124183,0.16566226,0.17646226,0.15980067,364029.3917,12.80498989
190,6225_13912,0.069571815,0.05600465,0.045135822,0.09730953,0.067005454,118490.8836,11.6825913
190,6225_13913,0.06704128,0.0692684,0.06929487,0.08205886,0.071915853,42677.40566,10.66142492
190,6225_13914,0.05417742,0.058549993,0.056815855,0.048702113,0.054561345,33209.73859,10.41059844
190,6225_13915,0.0858879,0.08635807,0.100248046,0.11223502,0.096182259,54362.53902,10.90343057
190,6225_13916,0,0,0.001689896,0,0.000422474,884.5207692,6.785045995
190,6225_13917,0.05857954,0.052951228,0.061586946,0.07327561,0.061598331,1564.110469,7.355072551
190,6226_13907,0.0785371,0.08433737,0.08236262,0.090933084,0.084042544,120788.4925,11.7017963
190,6226_13908,0.18568799,0.18452317,0.22151735,0.23831657,0.20751127,423912.1502,12.95728152
190,6226_13909,0.07220512,0.07311167,0.11017846,0.09318112,0.087169093,109530.7526,11.60396063
190,6226_13910,0.086163074,0.09551668,0.11001688,0.121199146,0.103223945,151122.8035,11.92584805
190,6226_13911,0.0693557,0.04706111,0.13675267,0.07360774,0.081694305,111033.6266,11.61758838
190,6226_13912,0.06820762,0.07855016,0.08313954,0.09405379,0.080987778,58724.66815,10.98061516
190,6226_13913,0.057849564,0.05723402,0.06254937,0.047097117,0.056182518,31740.7327,10.36535608
190,6226_13914,0.008039717,0.04677865,0.045446783,0.026620634,0.031721446,5673.079429,8.643487358
190,6226_13915,0.05272572,0.07993625,0.06709656,0.06337215,0.06578267,14133.51655,9.556304316
190,6226_13916,0.06598842,0.052400835,0.06283295,0.06663527,0.061964369,7963.33881,8.982603639
190,6226_13917,0.085877106,0.062507555,0.09197898,0.09452213,0.083721443,14088.15299,9.55308951
190,6227_13906,0.07061301,0.10250296,0.07923488,0.089763835,0.085528671,70617.1408,11.16502818
190,6227_13907,0.069717586,0.06600943,0.090911746,0.08441029,0.077762263,67153.64254,11.11473845
190,6227_13908,0.07946931,0.06442983,0.08728409,0.09153408,0.080679328,114189.404,11.64561379
190,6227_13909,0.06322504,0.06729396,0.1109638,0.09053105,0.083003463,131964.0809,11.79028505
190,6227_13910,0.0766084,0.05238174,0.07624529,0.089120984,0.073589104,132943.2567,11.79767767
190,6227_13911,0.040594675,0.019998135,0.04814279,0.027699582,0.034108796,51742.50655,10.8540349
190,6227_13912,0.0537263,0.072907716,0.048178714,0.04468618,0.054874728,36108.75237,10.49429056
190,6227_13913,0.075096115,0.04991132,0.06902082,0.080211736,0.068559998,25495.9675,10.14627558
190,6227_13914,0.05131884,0.034327127,0.065706335,0.037406933,0.047189809,15144.37688,9.625384579
190,6227_13915,0.093483016,0.08004987,0.07668836,0.09960027,0.087455379,50715.64165,10.83398966
190,6227_13916,0.06149432,0.03566152,0.074205376,0.09192759,0.065822202,19901.03931,9.898527236
190,6227_13917,0.057500564,0.04630717,0.0676726,0.0754654,0.061736434,30520.77333,10.32616282
190,6227_13918,0.07323851,0.06795692,0.100461125,0.10314131,0.086199466,34659.26767,10.45332043
190,6228_13907,0.08156353,0.06648124,0.100017585,0.08420101,0.083065841,62336.67031,11.04030514
190,6228_13908,0.07100195,0.0779822,0.13438648,0.12182047,0.101297775,66685.74768,11.10774653
190,6228_13911,0.022157228,0.03731288,0.04219451,0.024818823,0.03162086,12726.06861,9.451407815
190,6228_13912,0.07918744,0.06500347,0.06128241,0.0827488,0.07205553,43233.19213,10.67436382
190,6228_13913,0.059577383,0.045297533,0.0782891,0.08104555,0.066052392,29272.65987,10.28440925
190,6228_13914,0.052342556,0.045877483,0.049295515,0.066650145,0.053541425,19138.97638,9.859482183
190,6228_13915,0.06932771,0.055387557,0.056039438,0.04976088,0.057628896,22888.35407,10.0383835
190,6228_13916,0.016050272,0.039551046,0.0395243,0.041011695,0.034034328,4690.483035,8.453290849
190,6228_13917,0.024305522,0.011585956,0.0475096,0.036263354,0.029916108,26687.9767,10.19196843
190,6228_13918,0.09766726,0.08566148,0.106672294,0.118910246,0.10222782,84493.29127,11.34442742
190,6229_13912,0.021834342,0.06004405,0.021805778,0.022335872,0.031505011,8417.928912,9.038119105
190,6229_13913,0.016889904,0.025842065,0.04219702,0,0.021232247,8857.759356,9.089049117
190,6229_13914,0.05973734,0.043046735,0.047432918,0.054475676,0.051173167,46305.59987,10.74301818
190,6229_13915,0.072908,0.06778629,0.08638599,0.08755595,0.078659058,32779.1228,10.39754709
190,6229_13916,0.032890856,0.035682995,0.018424617,0.02374009,0.02768464,156.4126712,5.052497843
190,6229_13917,0.05002991,0.019928398,0.040583916,0.031865783,0.035602002,23684.66344,10.07258301
190,6230_13913,0.060351253,0.041802604,0.06219746,0.091054626,0.063851486,21426.98057,9.972406181
190,6230_13914,0.037884016,0.014151011,0.024604194,0.056589976,0.033307299,6649.654325,8.802320151
190,6230_13915,0.10689682,0.085277,0.09990784,0.1096429,0.10043114,23113.21957,10.04816001
190,6230_13916,0.06595956,0.055435408,0.063039206,0.07811703,0.065637801,40944.67986,10.61997716
190,6230_13917,0.034405146,0.030742878,0.02415288,0.032094624,0.030348882,10670.1617,9.275206499
190,6231_13913,0.012254363,0,0,0,0.003063591,30531.6427,10.32651889
190,6231_13914,0.08359057,0.076957315,0.12065712,0.11617435,0.099344839,46785.24552,10.75332317
190,6231_13915,0.083116844,0.08031521,0.08155908,0.08107489,0.081516506,64860.41944,11.07999285
190,6231_13916,0.07970253,0.07265728,0.09550814,0.096021056,0.085972252,52588.85341,10.87025946
190,6231_13917,0.016112166,0.033059034,0.02894545,0.016831158,0.023736952,2861.118627,7.958967956
190,6232_13913,0.023284689,0.005774338,0,0,0.007264757,17807.30381,9.787363979
190,6232_13914,0.024204008,0.041076686,0.019911798,0.033356253,0.029637186,425.0291134,6.052157669
190,6232_13915,0.038759258,0.001325052,0.041607417,0.011170611,0.023215585,26308.14773,10.17763397
190,6232_13916,0.07660203,0.07938789,0.09656054,0.0955213,0.08701794,54433.60709,10.90473702
190,6232_13917,0.09915893,0.08133024,0.14063743,0.11555449,0.109170273,70987.89115,11.17026459
190,6233_13913,0.011173567,0.004029781,0,0,0.003800837,6504.693199,8.780279226
190,6233_13914,0.04540431,0.05776131,0.06688183,0.0651007,0.058787038,3502.933426,8.161356018
190,6233_13915,0.06777844,0.04470009,0.07628943,0.06857762,0.064336395,11174.6016,9.321398768
190,6233_13916,0.087239325,0.0808115,0.10560887,0.09780562,0.092866329,53369.29268,10.88499082
190,6233_13917,0.079972655,0.07862884,0.109866634,0.11186428,0.095083102,29949.63306,10.30727235
190,6234_13915,0.07920703,0.08134472,0.10120687,0.10162394,0.09084564,45993.47611,10.73625484
190,6234_13916,0.07977109,0.06686883,0.0929973,0.11098429,0.087655378,41315.28869,10.6289879
190,6234_13917,0.004466653,0.008121345,0,0.010755412,0.005835853,0,#NUM!
190,6235_13916,0.048954777,0.048539657,0.0635527,0.055280305,0.05408186,24097.64413,10.08986936
191,6312_13951,0.011379313,0.021195756,0.008438733,0.020051884,0.015266421,12903.80625,9.465277605
191,6312_13952,0.03444972,0.041258033,0.07607517,0.058156762,0.052484921,15746.65235,9.664383072
191,6312_13953,0.010364948,0.02313467,0.019678183,0,0.01329445,312.5191378,5.744665708
191,6313_13951,0.04807114,0.053820416,0.075407654,0.041515984,0.054703799,18581.75553,9.829935493
191,6313_13952,0.06426641,0.07508448,0.067618676,0.07203683,0.069751599,33737.94594,10.42637848
191,6313_13953,0.013535626,0.014990767,0,0.031767413,0.015073452,6941.005809,8.845201972
191,6314_13950,0.012499178,0.03395869,0.042077035,0.004417602,0.023238126,2373.225285,7.772005189
191,6314_13951,0.03647593,0.03349755,0.0239063,0,0.023469945,10644.51685,9.272800189
191,6314_13952,0.028714936,0.02877397,0.029301355,0.018768,0.026389565,5217.012995,8.559680294
191,6314_13953,0.05175373,0.05755013,0.046159394,0.04311763,0.049645221,1651.032515,7.409156138
191,6315_13949,0,0.008973084,0.06533339,0.056483876,0.032697588,6992.874141,8.85264693
191,6315_13950,0.049112767,0.059592925,0.050548542,0.042754117,0.050502088,3921.783379,8.274301773
191,6315_13951,0.04891378,0.049205404,0.02857727,0.04624993,0.043236596,781.756421,6.66154321
191,6315_13952,0,0,0,0,0,0,#NUM!
191,6316_13949,0.09008433,0.0771178,0.09823777,0.07393128,0.084842795,17809.48134,9.787486254
191,6316_13950,0.055251423,0.05527149,0.07511668,0.027053976,0.053173392,13125.77151,9.482332867
191,6316_13951,0.024334867,0.06847511,0.060811374,0.03388339,0.046876185,156.2245719,5.051294536
191,6316_13952,0.06898831,0.08554494,0.048388273,0.10073458,0.075914026,0,#NUM!
191,6317_13948,0.029199386,0.02619739,0.10605451,0.07169862,0.058287477,19798.69752,9.893371433
191,6317_13949,0.09998201,0.03726989,0.09181175,0.0884546,0.079379563,14406.01958,9.575401425
191,6317_13950,0.07313597,0.08229038,0.09654276,0.07173479,0.080925975,33062.2283,10.40614677
191,6317_13951,0.065524384,0.07686342,0.060927074,0.073075905,0.069097696,468.8539662,6.150291347
191,6317_13952,0.04863957,0.056704156,0.045042668,0.062435508,0.053205476,5265.418242,8.56891586
191,6317_13954,0.10865353,0.10764791,0.08421109,0.096388064,0.099225149,3438.789643,8.14287484
191,6317_13955,0.0342186,0.04466757,0.033249274,0.012268487,0.031100983,5157.593078,8.548225292
191,6317_13956,0.020145865,0.035182867,0.058103,0.011974646,0.031351595,0,#NUM!
191,6318_13947,0.04713308,0.022820681,0.081349656,0.052784555,0.051021993,9012.810392,9.106402221
191,6318_13948,0,0,0.014584819,0.032960985,0.011886451,2274.879594,7.729682404
191,6318_13949,0.058504768,0.045456603,0.08584469,0.05592131,0.061431843,6925.134459,8.842912747
191,6318_13950,0.033977855,0.04393097,0.053332604,0.030978221,0.040554913,12236.69075,9.412194156
191,6318_13951,0.054291826,0.05476236,0.043785915,0.054271,0.051777775,0,#NUM!
191,6318_13952,0.042729467,0.04393102,0.03267535,0.052675884,0.04300293,0,#NUM!
191,6318_13953,0.037628174,0.052563295,0.04435223,0.044390295,0.044733499,0,#NUM!
191,6318_13954,0.10067746,0.12370154,0.15924734,0.13328576,0.129228025,34212.96725,10.44036001
191,6318_13955,0.04019608,0.05186677,0.05230232,0.03202813,0.044098325,6648.428888,8.802135848
191,6318_13956,0.09839497,0.10533571,0.097195506,0.084586486,0.096378168,6165.378426,8.726704797
191,6318_13957,0.16514999,0.11780443,0.14967841,0.11675232,0.137346288,9077.645364,9.113570117
191,6319_13944,0.048545368,0.08149394,0.11232454,0.08112627,0.08087253,11166.44734,9.320668788
191,6319_13945,0.07300219,0.052941397,0.08398359,0.06441709,0.068586067,13286.64627,9.49451477
191,6319_13946,0.092843875,0.08287369,0.114841335,0.09400676,0.096141415,58343.66899,10.97410613
191,6319_13947,0.02744102,0.023813825,0.10779943,0.035822876,0.048719288,16076.61036,9.685120722
191,6319_13948,0.056468517,0.05021064,0.056412753,0.028746955,0.047959716,14827.37495,9.60423041
191,6319_13949,0.071543,0.06956458,0.08555702,0.067277856,0.073485614,29122.10259,10.2792527
191,6319_13950,0.049770243,0.09242152,0.10128632,0.0978867,0.085341196,23479.00455,10.06386188
191,6319_13951,0.035116725,0.08091125,0.040634118,0.04163854,0.049575158,625.3044755,6.438238692
191,6319_13952,0.05555863,0.047056124,0.048479468,0.06278445,0.053469668,4228.797714,8.349673003
191,6319_13953,0.10248299,0.122775696,0.13269666,0.13322584,0.122795297,17794.8752,9.786665785
191,6319_13954,0.08531189,0.08474784,0.107868746,0.09182662,0.092438774,18595.54522,9.830677327
191,6319_13955,0.050193474,0.04370451,0.06808281,0.056618057,0.054649713,14565.20833,9.586390973
191,6319_13956,0.065327756,0.075196564,0.11193294,0.04331673,0.073943498,15798.39866,9.667663863
191,6319_13957,0.1559453,0.14598407,0.21201426,0.14398727,0.164482725,50972.16765,10.83903503
191,6319_13958,0.1314854,0.08749493,0.14936402,0.13114706,0.124872853,14238.4022,9.563697974
191,6320_13945,0.062031284,0.053247966,0.13285631,0.05480118,0.075734185,30324.9337,10.31972555
191,6320_13946,0.06936939,0.05713605,0.11235689,0.06689443,0.07643919,39315.63528,10.57937756
191,6320_13947,0.053237744,0.04242003,0.08073141,0.05085673,0.056811479,10386.66335,9.248277892
191,6320_13948,0.066278085,0.04957565,0.08802772,0.05123402,0.063778869,9911.026115,9.201403165
191,6320_13949,0.096829355,0.07813738,0.1037253,0.08706274,0.091438694,35905.0873,10.48863427
191,6320_13950,0.14747253,0.11091846,0.24572566,0.18701586,0.172783128,53572.53918,10.88879189
191,6320_13951,0.23940167,0.25590947,0.2308177,0.23977152,0.24147509,379314.8108,12.84612177
191,6320_13952,0.108848765,0.24382189,0.21650326,0.24030566,0.202369894,259889.5699,12.46801209
191,6320_13953,0.11813199,0.11570077,0.15542743,0.109731376,0.124747892,73375.06557,11.20333945
191,6320_13954,0.16390713,0.09395763,0.15508002,0.14436899,0.139328443,50804.60184,10.83574222
191,6320_13955,0.10659823,0.11301065,0.22201833,0.11162121,0.138312105,51410.00481,10.84758808
191,6320_13956,0.06358736,0.06930636,0.08747999,0.04189149,0.0655663,5835.289161,8.6716791
191,6320_13957,0.17587712,0.1259221,0.21743548,0.15685354,0.16902206,30025.68258,10.30980838
191,6320_13958,0.08954865,0.09674262,0.11667776,0.09341513,0.09909604,14333.38314,9.570346581
191,6320_13959,0.06293088,0.07842699,0.100780144,0.03109643,0.068308611,8532.241956,9.051607438
191,6321_13945,0.04672285,0.06173198,0.10536402,0.07398611,0.07195124,33376.22424,10.41559908
191,6321_13946,0.034978963,0.05613624,0.06287575,0.05490981,0.052225191,18934.58518,9.848745433
191,6321_13947,0.07956333,0.06704806,0.103127554,0.08187883,0.082904444,53454.87458,10.88659311
191,6321_13948,0.07812525,0.060318373,0.10272211,0.066902176,0.077016977,22878.71407,10.03796224
191,6321_13949,0.07671179,0.07545161,0.11927335,0.0855221,0.089239713,46028.55091,10.73701715
191,6321_13950,0.10158011,0.097307056,0.10111067,0.15436158,0.113589854,130059.5493,11.7757477
191,6321_13951,0.23367825,0.2393826,0.21574575,0.23030448,0.22977777,552005.1297,13.22131262
191,6321_13952,0.21331874,0.24233383,0.24268258,0.22642389,0.23118976,323299.8559,12.68633552
191,6321_13953,0.1055119,0.12707034,0.12001313,0.1049512,0.114386643,73555.2279,11.2057918
191,6321_13954,0.08623648,0.10212663,0.10371594,0.109233305,0.100328089,25575.93519,10.14940716
191,6321_13955,0.1453436,0.124958545,0.22283068,0.1981684,0.172825306,33838.40268,10.42935161
191,6321_13956,0.1316286,0.122401595,0.12564363,0.09200553,0.117919839,8738.59867,9.075505121
191,6321_13957,0.07018673,0.07730688,0.08150237,0.067327656,0.074080909,2657.672561,7.885206042
191,6321_13958,0.06472863,0.07483752,0.080350064,0.09883964,0.079688964,3427.964524,8.139721931
191,6321_13959,0.027284082,0.04260363,0.07902476,0.010671632,0.039896026,2969.668892,7.996205741
191,6322_13944,0.0842479,0.07667281,0.11803199,0.080481686,0.089858597,37328.94833,10.5275244
191,6322_13945,0.089018516,0.07759946,0.120385185,0.101089925,0.097023272,78841.13108,11.27519011
191,6322_13946,0.08545746,0.07523317,0.11448184,0.085749485,0.090230489,79296.26267,11.28094628
191,6322_13947,0.12846121,0.1338751,0.13539961,0.11102984,0.12719144,240252.7729,12.38944687
191,6322_13948,0.07629675,0.11553093,0.09380599,0.07304151,0.089668795,42690.09021,10.66172209
191,6322_13949,0.06846817,0.07093235,0.114546165,0.07636708,0.082578441,34500.36682,10.44872524
191,6322_13950,0.060157612,0.0647257,0.08882676,0.052473284,0.066545839,32281.32784,10.38224426
191,6322_13951,0.08095868,0.07037303,0.092924014,0.0633114,0.076891781,96710.21887,11.47947435
191,6322_13952,0.14344114,0.12192184,0.20339164,0.16434218,0.1582742,97669.91234,11.48934883
191,6322_13953,0.10538146,0.12806906,0.13565272,0.11792304,0.12175657,100763.5241,11.52053171
191,6322_13954,0.11261943,0.104135126,0.14264536,0.12935083,0.122187687,55224.62303,10.9191642
191,6322_13955,0.11384058,0.11533924,0.11882425,0.12721345,0.11880438,69550.12843,11.14980304
191,6322_13956,0.10596867,0.12262653,0.14566901,0.09970656,0.118492693,21981.53472,9.997958049
191,6323_13944,0.07304338,0.065474175,0.11359125,0.06382031,0.078982279,32515.20175,10.38946301
191,6323_13945,0.08093083,0.06470858,0.10918907,0.075535856,0.082591084,36712.94575,10.51088472
191,6323_13946,0.08392936,0.06981421,0.12518832,0.08157271,0.09012615,29129.45319,10.27950508
191,6323_13947,0.08951053,0.073963016,0.10221167,0.08112623,0.086702862,65687.64127,11.09266608
191,6323_13948,0.07971566,0.047424965,0.10870247,0.044070333,0.069978357,24927.58958,10.12373048
191,6323_13949,0.08539429,0.071457446,0.11282474,0.080911815,0.087647073,35339.83505,10.47276608
191,6323_13950,0.08201021,0.10464516,0.11302878,0.076742195,0.094106586,40680.276,10.61349863
191,6323_13951,0.07604998,0.10848149,0.106816374,0.09816382,0.097377916,44871.38779,10.71155563
191,6323_13952,0.08503193,0.09635391,0.12333628,0.09920495,0.100981768,54687.39915,10.9093886
191,6323_13953,0.17278555,0.16879013,0.18174493,0.19647422,0.179948708,131435.2897,11.78626992
191,6323_13954,0.21548533,0.21544239,0.14750619,0.23044172,0.202218908,277057.272,12.53197952
191,6323_13955,0.10481655,0.11903894,0.12845546,0.11013622,0.115611793,70645.72289,11.16543285
191,6323_13956,0.08084582,0.07994772,0.082832746,0.0868106,0.082609222,21354.35565,9.96901101
191,6324_13945,0.079218805,0.070085794,0.10886576,0.09295128,0.08778041,25596.77811,10.15022177
191,6324_13946,0.0850389,0.069083825,0.11155323,0.07129161,0.084241891,71602.24245,11.17888167
191,6324_13947,0.07979882,0.07694653,0.11372126,0.090688236,0.090288712,37044.60103,10.5198779
191,6324_13948,0.07491672,0.06915641,0.11775228,0.07515729,0.084245675,32202.31741,10.3797937
191,6324_13949,0.07896916,0.051640347,0.11638201,0.04731678,0.073577074,13851.27417,9.536132505
191,6324_13950,0.08043363,0.08604629,0.09842395,0.07736797,0.08556796,24814.01395,10.11916385
191,6324_13951,0.08248994,0.08572928,0.10716776,0.07865259,0.088509893,19824.16088,9.894656719
191,6324_13952,0.11388907,0.12237808,0.09938329,0.084602416,0.105063214,24901.63457,10.12268873
191,6324_13953,0.039927974,0.06453486,0.05284147,0.056987025,0.053572832,21898.13848,9.994156911
191,6324_13954,0.111402325,0.12073115,0.13651827,0.14777267,0.129106104,70878.10689,11.16871688
191,6324_13955,0.13594316,0.1395978,0.1511123,0.12960124,0.139063625,119149.6396,11.68813546
191,6324_13956,0.09358697,0.1010354,0.116347425,0.092231125,0.10080023,3728.081132,8.223648938
191,6325_13945,0.08572914,0.0755609,0.09748227,0.07754399,0.084079075,29338.11691,10.28664287
191,6325_13946,0.06282639,0.074857354,0.121221125,0.09448882,0.088348422,53431.53547,10.8861564
191,6325_13947,0.07755151,0.05429833,0.095398456,0.076576024,0.07595608,21668.41801,9.983611088
191,6325_13948,0.058903143,0.0590012,0.08719565,0.036026314,0.060281577,24517.55054,10.10714449
191,6325_13949,0.094945796,0.07081501,0.1334461,0.08589636,0.096275817,48037.43692,10.77973592
191,6325_13950,0.069110386,0.08501482,0.080396876,0.07437165,0.077223433,22974.66948,10.04214756
191,6325_13951,0.05090991,0.028625574,0.05207252,0.058369704,0.047494427,13217.32421,9.489283688
191,6325_13952,0.060754098,0.06490797,0.077896506,0.06490766,0.067116559,28360.73228,10.2527608
191,6325_13953,0.03333462,0.033003923,0.064076506,0.053415433,0.045957621,20978.70047,9.951262939
191,6325_13954,0.064320326,0.08332065,0.10772077,0.08937133,0.086183269,20076.89932,9.907325146
191,6325_13955,0.070815116,0.08225762,0.09244518,0.07595023,0.080367037,56766.68632,10.94670492
191,6325_13956,0.07855344,0.091683954,0.07721825,0.08653624,0.083497971,2473.317062,7.813315469
191,6326_13945,0.10786196,0.07190868,0.110472165,0.082779765,0.093255643,46157.40329,10.73981265
191,6326_13946,0.12606329,0.07341301,0.11961584,0.08588076,0.101243225,70850.91106,11.1683331
191,6326_13947,0.10972566,0.080193326,0.11017628,0.063761406,0.090964168,54121.0924,10.89897927
191,6326_13948,0.124103226,0.074347526,0.13311705,0.1100505,0.110404576,56368.65863,10.93966858
191,6326_13949,0.095341936,0.07146392,0.10560122,0.074854136,0.086815303,22287.02331,10.01175987
191,6326_13950,0.08379951,0.09505393,0.10147252,0.082880035,0.090801499,36801.60904,10.51329685
191,6326_13951,0.0744216,0.088919386,0.08712698,0.08231775,0.083196429,29511.58973,10.29253834
191,6326_13952,0.06374663,0.083876245,0.08390491,0.048194878,0.069930666,31535.00073,10.35885334
191,6326_13953,0.07567501,0.06157687,0.08130449,0.05553776,0.068523533,11319.7794,9.334306864
191,6326_13954,0.03605154,0.031810254,0.06388061,0.061285622,0.048257007,11754.06144,9.371954114
191,6326_13955,0.061635412,0.08553766,0.07632311,0.06863587,0.073033013,40110.44397,10.59939203
191,6326_13956,0.087337196,0.1036309,0.101632476,0.07439168,0.091748063,27658.45487,10.22768674
191,6327_13945,0.09875227,0.08108972,0.104908265,0.08124921,0.091499866,13081.13631,9.478926495
191,6327_13946,0.08800322,0.078079514,0.10636334,0.06555936,0.084501359,44893.33253,10.71204457
191,6327_13947,0.10239011,0.07245701,0.10290983,0.079003304,0.089190064,71244.00001,11.17386588
191,6327_13948,0.11924626,0.08862229,0.12524678,0.08955086,0.105666548,85190.7045,11.3526476
191,6327_13949,0.12683941,0.08395879,0.14111584,0.085889086,0.109450782,78488.67418,11.27070962
191,6327_13950,0.044446997,0.056707315,0.069410406,0.05324135,0.055951517,26057.96317,10.16807869
191,6327_13951,0.049055018,0.022179708,0.022417169,0.019687321,0.028334804,14536.75778,9.58443574
191,6327_13952,0.066885374,0.07526201,0.080219865,0.054382965,0.069187554,29638.84842,10.29684123
191,6327_13953,0.0837587,0.09979378,0.10126962,0.083534315,0.092089104,33362.27981,10.41518119
191,6327_13954,0.04235227,0.047344364,0.029787736,0.042083316,0.040391922,17956.49758,9.795707311
191,6327_13955,0.07947998,0.09008801,0.085489415,0.08024357,0.083825244,37612.55984,10.53509331
191,6327_13956,0.07371099,0.07778329,0.08059408,0.0834568,0.07888629,13216.71435,9.489237546
191,6328_13947,0.10585533,0.0727534,0.103326194,0.076333694,0.089567155,19444.08714,9.8752983
191,6328_13948,0.08566614,0.070599094,0.097338825,0.078993335,0.083149349,3540.73679,8.172090117
191,6328_13949,0.103239305,0.08261229,0.12126885,0.09416006,0.100320126,32161.82106,10.37853535
191,6328_13950,0.046133995,0.038085308,0.03840802,0.046291254,0.042229644,21738.12174,9.98682276
191,6328_13951,0.00740749,0.021515377,0.016359217,0.024297964,0.017395012,13540.14983,9.513414612
191,6328_13952,0.07661434,0.07103808,0.07955163,0.07264031,0.07496109,32111.63531,10.37697371
191,6328_13953,0.087294176,0.11670361,0.099830285,0.07602896,0.094964258,51081.55334,10.84117872
191,6328_13954,0.07172085,0.0707549,0.08561528,0.06217837,0.07256735,27254.34793,10.21296834
191,6328_13955,0.049437784,0.06957889,0.07087601,0.063791335,0.063421005,28225.59723,10.24798455
191,6328_13956,0.080138914,0.094878346,0.08574852,0.08459215,0.086339483,33595.88132,10.42215876
191,6329_13948,0.096277386,0.07079802,0.10174157,0.079010546,0.086956881,53552.06438,10.88840963
191,6329_13949,0.05096619,0.029495396,0.09669646,0.04049654,0.054413647,37794.03173,10.53990648
191,6329_13950,0.084305726,0.080406636,0.08265464,0.07657781,0.080986203,16458.59112,9.708602876
191,6329_13951,0.05470304,0.060820777,0.06774195,0.05344231,0.059177019,17005.97119,9.741319808
191,6329_13952,0.1170767,0.09631524,0.09574239,0.06873463,0.09446724,33491.86752,10.41905793
191,6329_13953,0.07146759,0.08582454,0.071665496,0.06985429,0.074702979,43635.93585,10.68363631
