district,y_x,score,
161,6148_13942,0.024821968,
161,6148_13943,0.074700941,
161,6148_13944,0.029044257,
161,6148_13945,0.027859535,
161,6149_13942,0.018585484,
161,6149_13943,0.057756209,
161,6149_13944,0.012485815,
162,6138_13948,0.068342509,
162,6138_13949,0.153202668,
162,6139_13948,0.059197863,
162,6139_13949,0.184278415,
162,6139_13950,0.077987046,
162,6140_13948,0.158887753,
162,6140_13949,0.18953339,
162,6140_13950,0.105963742,
162,6140_13951,0.170454293,
162,6141_13948,0.156427553,
162,6141_13949,0.172615603,
162,6141_13950,0.06463818,
162,6141_13951,0.148330268,
162,6141_13952,0.19545757,
162,6141_13953,0.163351073,
162,6141_13954,0.169005048,
162,6141_13957,0.128551523,
162,6141_13958,0.023564316,
162,6142_13949,0.173763838,
162,6142_13950,0.142286433,
162,6142_13951,0.158326705,
162,6142_13952,0.173954048,
162,6142_13953,0.162614195,
162,6142_13954,0.22647148,
162,6142_13955,0.190463778,
162,6142_13956,0.208104708,
162,6142_13957,0.146001988,
162,6143_13949,0.210902003,
162,6143_13950,0.152983968,
162,6143_13951,0.18490474,
162,6143_13952,0.169014845,
162,6143_13953,0.17050323,
162,6143_13954,0.37357088,
162,6143_13955,0.222306855,
162,6143_13956,0.232404643,
162,6144_13946,0.140209766,
162,6144_13947,0.143403735,
162,6144_13948,0.137251073,
162,6144_13949,0.14822431,
162,6144_13950,0.137194875,
162,6144_13951,0.143228398,
162,6144_13952,0.505513815,
162,6144_13953,0.8248474,
162,6144_13954,0.238680455,
162,6144_13955,0.277222118,
162,6145_13946,0.12556762,
162,6145_13947,0.120430228,
162,6145_13948,0.203706603,
162,6145_13949,0.120185986,
162,6145_13950,0.132225163,
162,6145_13951,0.152083203,
162,6145_13952,0.425440293,
162,6145_13953,0.400141618,
162,6145_13954,0.207680658,
162,6145_13955,0.230246868,
162,6145_13956,0.16325126,
162,6146_13946,0.10675208,
162,6146_13947,0.058618072,
162,6146_13948,0.087518226,
162,6146_13949,0.113910105,
162,6146_13950,0.15215454,
162,6146_13951,0.15584557,
162,6146_13952,0.140874905,
162,6146_13953,0.177442121,
162,6146_13954,0.205492109,
162,6146_13955,0.192384845,
162,6146_13956,0.114536583,
162,6146_13957,0.076471952,
162,6147_13946,0.015805034,
162,6147_13947,0.016414023,
162,6147_13948,0.04447534,
162,6147_13949,0.11475127,
162,6147_13950,0.15180137,
162,6147_13951,0.143693013,
162,6147_13954,0.19424766,
162,6147_13955,0.160774779,
162,6147_13956,0.085172518,
162,6147_13957,0.0859273,
162,6147_13958,0.028761365,
162,6148_13947,0.068881288,
162,6148_13948,0.162479735,
162,6148_13949,0.171343575,
162,6148_13950,0.156087455,
162,6148_13955,0.079927326,
162,6148_13956,0.019392686,
162,6148_13957,0.027954687,
162,6148_13958,0.010874189,
162,6149_13955,0.120896225,
162,6149_13956,0.04738541,
162,6149_13957,0.027997099,
162,6150_13955,0.011990182,
162,6150_13956,0.030511844,
163,6148_13952,0.172069135,
163,6148_13953,0.166731053,
163,6148_13960,0.001749799,
163,6148_13961,0.09158992,
163,6148_13962,0.020063394,
163,6148_13963,0.014899298,
163,6148_13964,0.077763702,
163,6148_13965,0.01723782,
163,6148_13966,4.40E-06,
163,6149_13951,0.134214209,
163,6149_13952,0.143937631,
163,6149_13953,0.15903491,
163,6149_13959,0.128464225,
163,6149_13960,0.047541203,
163,6149_13961,0.156462003,
163,6149_13962,0.07846563,
163,6149_13963,0.159636748,
163,6149_13964,0.02320036,
163,6149_13965,0.013752599,
163,6149_13966,0,
163,6150_13948,0.104207884,
163,6150_13949,0.107429423,
163,6150_13950,0.084858713,
163,6150_13951,0.20077409,
163,6150_13952,0.139331369,
163,6150_13953,0.083454379,
163,6150_13958,0.090536172,
163,6150_13959,0.053343912,
163,6150_13960,0.120364861,
163,6150_13961,0.14372963,
163,6150_13962,0.169727005,
163,6150_13963,0.097424279,
163,6150_13964,0.036638328,
163,6150_13965,0.009937465,
163,6150_13966,0,
163,6151_13948,0.147237098,
163,6151_13949,0.139250145,
163,6151_13950,0.18928855,
163,6151_13951,0.164812023,
163,6151_13952,0.169763068,
163,6151_13953,0.076746984,
163,6151_13954,0.0354418,
163,6151_13957,0.033211808,
163,6151_13958,0.146883015,
163,6151_13959,0.078620079,
163,6151_13960,0.155690313,
163,6151_13961,0.112501641,
163,6151_13962,0,
163,6151_13963,0.040277208,
163,6151_13964,0.018651507,
163,6151_13965,0.004538887,
163,6151_13966,0.000870861,
163,6152_13947,0.171158078,
163,6152_13948,0.137505945,
163,6152_13949,0.159416883,
163,6152_13950,0.14877321,
163,6152_13951,0.148608798,
163,6152_13952,0.1319822,
163,6152_13953,0.055636866,
163,6152_13954,0.03994393,
163,6152_13955,0.14976646,
163,6152_13956,0.062246022,
163,6152_13957,0.135525523,
163,6152_13958,0.17311838,
163,6152_13959,0.156122948,
163,6152_13960,0.152871795,
163,6152_13961,0.043018313,
163,6152_13962,0.008991894,
163,6152_13963,0.033965104,
163,6152_13964,0.106307477,
163,6152_13965,0.053908169,
163,6152_13966,0.020585923,
163,6153_13947,0.092112384,
163,6153_13948,0.12356598,
163,6153_13949,0.160157953,
163,6153_13950,0.16117589,
163,6153_13951,0.156681354,
163,6153_13952,0.16177054,
163,6153_13953,0.152801063,
163,6153_13954,0.172687095,
163,6153_13955,0.181824848,
163,6153_13956,0.206862945,
163,6153_13957,0.151012533,
163,6153_13958,0.159716634,
163,6153_13959,0.05176692,
163,6153_13960,0.01383461,
163,6153_13961,0,
163,6153_13962,0.137021513,
163,6153_13963,0.076877081,
163,6153_13964,0.113987225,
163,6153_13965,0.114345476,
163,6153_13966,0.113941137,
163,6153_13967,0.053561658,
163,6154_13947,0.019496673,
163,6154_13948,0.025879192,
163,6154_13949,0.14155589,
163,6154_13950,0.149846765,
163,6154_13951,0.219611563,
163,6154_13952,0.186251113,
163,6154_13953,0.166950123,
163,6154_13954,0.151498322,
163,6154_13955,0.192953478,
163,6154_13956,0.080265697,
163,6154_13957,0.177411795,
163,6154_13958,0.141554388,
163,6154_13959,0.060912203,
163,6154_13960,0.04379185,
163,6154_13961,0.086844469,
163,6154_13962,0.119955509,
163,6154_13963,0.140611398,
163,6154_13964,0.025473593,
163,6154_13965,0.012237144,
163,6154_13966,0.043674702,
163,6154_13967,0.032295562,
163,6154_13968,0.056038193,
163,6154_13969,0.094361413,
163,6155_13947,0.024878913,
163,6155_13948,0.105993041,
163,6155_13949,0.157563375,
163,6155_13950,0.154238023,
163,6155_13951,0.269651795,
163,6155_13952,0.233958615,
163,6155_13953,0.10696743,
163,6155_13954,0.092485823,
163,6155_13955,0.015566874,
163,6155_13956,0.008169693,
163,6155_13957,0.142880808,
163,6155_13958,0.155851038,
163,6155_13959,0.171842858,
163,6155_13960,0.125244628,
163,6155_13961,0.003959344,
163,6155_13962,0.121529625,
163,6155_13963,0.048616839,
163,6155_13964,0.053048451,
163,6155_13965,0.094651699,
163,6155_13966,0.00477377,
163,6155_13967,0.001559604,
163,6155_13968,0.028049352,
163,6155_13969,0.070940688,
163,6156_13947,0.054523845,
163,6156_13948,0.083313238,
163,6156_13949,0.193737465,
163,6156_13950,0.162047033,
163,6156_13951,0.174779843,
163,6156_13952,0.166177315,
163,6156_13953,0.068686477,
163,6156_13954,0.022204967,
163,6156_13955,0.043549636,
163,6156_13956,0.045745971,
163,6156_13957,0.107495701,
163,6156_13958,0.080105391,
163,6156_13959,0.037999599,
163,6156_13960,0.075212557,
163,6156_13961,0.01003267,
163,6156_13962,0.114981583,
163,6156_13963,0.027196242,
163,6156_13964,0.018697354,
163,6156_13965,0.03163027,
163,6156_13966,0.045203392,
163,6156_13967,0.078948777,
163,6156_13968,0.113427153,
163,6157_13946,0.064280725,
163,6157_13947,0.043306075,
163,6157_13948,0.134698974,
163,6157_13949,0.161881765,
163,6157_13950,0.249539773,
163,6157_13951,0.215156095,
163,6157_13952,0.158981045,
163,6157_13953,0.196847505,
163,6157_13954,0.110578778,
163,6157_13955,0.082086945,
163,6157_13956,0.050102478,
163,6157_13957,0.100339371,
163,6157_13958,0.112086258,
163,6157_13959,0.045322084,
163,6157_13960,0.018364769,
163,6157_13961,0,
163,6157_13962,0.043350737,
163,6157_13963,0.045166311,
163,6157_13964,0,
163,6157_13965,0,
163,6157_13966,0.045615575,
163,6158_13947,0.162697935,
163,6158_13948,0.16060295,
163,6158_13949,0.158111973,
163,6158_13950,0.209550365,
163,6158_13951,0.160587903,
163,6158_13952,0.068913115,
163,6158_13953,0.058682169,
163,6158_13954,0.153148453,
163,6158_13955,0.066692327,
163,6158_13956,0.049151796,
163,6158_13957,0.129203835,
163,6158_13958,0.138389335,
163,6158_13959,0.130977384,
163,6158_13960,0.089149547,
163,6158_13961,0.042777478,
163,6158_13962,0.005315252,
163,6158_13963,0,
163,6158_13964,0,
163,6158_13965,0.081789098,
163,6159_13948,0.217735643,
163,6159_13949,0.243258358,
163,6159_13950,0.1302814,
163,6159_13951,0.074138631,
163,6159_13952,0.08235013,
163,6159_13953,0.003928049,
163,6159_13954,0.090665561,
163,6159_13955,0.150319373,
163,6159_13956,0.058664893,
163,6159_13957,0.034172947,
163,6159_13958,0.062176096,
163,6159_13959,0.131553273,
163,6159_13960,0.058561979,
163,6159_13961,0.03800908,
163,6159_13962,0.030207571,
163,6160_13949,0.117088768,
163,6160_13950,0.064173136,
163,6160_13951,0.033248146,
163,6160_13952,0.029377233,
163,6160_13953,0.054495531,
163,6160_13954,0.102281011,
163,6160_13955,0.14418415,
163,6160_13956,0.052437723,
163,6160_13957,0.010770446,
163,6160_13958,0.059421773,
163,6160_13959,0.160283887,
163,6160_13960,0.025348631,
163,6160_13961,0.008305388,
163,6161_13952,0.110848811,
163,6161_13953,0.022554706,
163,6161_13954,0.028413835,
163,6161_13955,0.084028818,
163,6161_13956,0.082598093,
163,6161_13957,0.07374106,
163,6161_13958,0.039644468,
163,6161_13959,0.121542454,
163,6161_13960,0.039264131,
163,6161_13961,0,
163,6162_13953,0.122741596,
163,6162_13954,0.018458105,
163,6162_13955,0.016055355,
163,6162_13956,0.088359289,
163,6162_13957,0.062568213,
163,6162_13958,0.063208784,
163,6162_13959,0.045678828,
163,6162_13960,0.045999631,
163,6162_13961,0.018426966,
163,6163_13956,0.040545048,
163,6163_13957,0.064295965,
163,6163_13958,0.104688423,
163,6163_13959,0.087716823,
163,6163_13960,0.032671518,
163,6163_13961,0.051815135,
163,6164_13957,0.078183288,
163,6164_13958,0.029559363,
163,6164_13959,0.114892856,
163,6164_13960,0.04683496,
163,6164_13961,0,
164,6130_13956,0.112898663,
164,6130_13957,0.133490113,
164,6130_13958,0.101884937,
164,6131_13955,0.100488487,
164,6131_13956,0.135558598,
164,6131_13957,0.130884825,
164,6131_13958,0.039287318,
164,6132_13954,0.067872257,
164,6132_13955,0.172396005,
164,6132_13956,0.142395238,
164,6132_13957,0.185983488,
164,6132_13958,0.103493433,
164,6132_13959,0.03222347,
164,6132_13960,0.049874272,
164,6132_13961,0.17504927,
164,6132_13962,0.004111965,
164,6133_13952,0.133010364,
164,6133_13953,0.113263236,
164,6133_13954,0.13309801,
164,6133_13955,0.194558763,
164,6133_13956,0.153737053,
164,6133_13957,0.105487389,
164,6133_13958,0.141648228,
164,6133_13959,0.029924381,
164,6133_13960,0.048925447,
164,6133_13961,0.144107734,
164,6133_13962,0.108193244,
164,6133_13963,0.140247815,
164,6134_13951,0.143245918,
164,6134_13952,0.124707915,
164,6134_13953,0.16544268,
164,6134_13954,0.176445188,
164,6134_13955,0.168198725,
164,6134_13956,0.056847835,
164,6134_13957,0.097243125,
164,6134_13958,0.062268205,
164,6134_13959,0.037474461,
164,6134_13960,0.103127414,
164,6134_13961,0.166422555,
164,6134_13962,0.138528445,
164,6134_13963,0.186263423,
164,6134_13964,0.106550118,
164,6135_13951,0.156906558,
164,6135_13952,0.140557453,
164,6135_13953,0.173490105,
164,6135_13954,0.16818988,
164,6135_13955,0.173610825,
164,6135_13956,0.103944522,
164,6135_13957,0.153637373,
164,6135_13958,0.15528195,
164,6135_13959,0.062681997,
164,6135_13960,0.111065747,
164,6135_13961,0.149178978,
164,6135_13962,0.164018773,
164,6135_13963,0.059187683,
164,6135_13964,0.047735976,
164,6136_13951,0.176081636,
164,6136_13952,0.125143129,
164,6136_13953,0.125290153,
164,6136_13954,0.178082446,
164,6136_13955,0.156990363,
164,6136_13956,0.167374785,
164,6136_13957,0.18885276,
164,6136_13958,0.13432861,
164,6136_13959,0.119686955,
164,6136_13960,0.12967854,
164,6136_13961,0.14459432,
164,6136_13962,0.108556365,
164,6136_13963,0.039663727,
164,6136_13964,0.003525312,
164,6137_13951,0.241636355,
164,6137_13952,0.109859783,
164,6137_13953,0.170952253,
164,6137_13954,0.146195502,
164,6137_13955,0.182262085,
164,6137_13956,0.160130425,
164,6137_13957,0.17959667,
164,6137_13958,0.143219565,
164,6137_13959,0.147933056,
164,6137_13960,0.112943404,
164,6137_13961,0.166705663,
164,6137_13962,0.106040993,
164,6137_13963,0.030242706,
164,6137_13964,0.001760494,
164,6138_13951,0.19263923,
164,6138_13952,0.185064368,
164,6138_13953,0.149786558,
164,6138_13954,0.16470045,
164,6138_13955,0.1960831,
164,6138_13956,0.135562898,
164,6138_13957,0.20316408,
164,6138_13958,0.163344943,
164,6138_13959,0.17051859,
164,6138_13960,0.156640483,
164,6138_13961,0.007015221,
164,6138_13962,0.112688785,
164,6138_13963,0.089267288,
164,6138_13964,0.007478531,
164,6139_13951,0.174162943,
164,6139_13952,0.21866104,
164,6139_13953,0.23647808,
164,6139_13954,0.14798811,
164,6139_13955,0.181069248,
164,6139_13956,0.28025947,
164,6139_13957,0.177677298,
164,6139_13958,0.148060665,
164,6139_13959,0.123775213,
164,6139_13960,0.17311297,
164,6139_13961,0.15674143,
164,6139_13962,0.106605145,
164,6139_13963,0.034943951,
164,6139_13964,0.083377979,
164,6139_13965,0.13202541,
164,6140_13954,0.173440198,
164,6140_13955,0.167469335,
164,6140_13956,0.163359828,
164,6140_13957,0.135475663,
164,6140_13959,0.05329415,
164,6140_13960,0.069365234,
164,6140_13961,2.19E-06,
164,6140_13962,0.105982557,
164,6140_13963,0.139293798,
164,6140_13964,0.13855404,
164,6140_13965,0.103492968,
164,6141_13959,0.069320736,
164,6141_13960,0.170547858,
164,6141_13961,0.063500846,
164,6141_13962,0,
164,6141_13963,0.146898005,
164,6141_13964,0.148415468,
164,6141_13965,0.101173312,
164,6141_13966,0.029513353,
164,6142_13958,0.16860602,
164,6142_13959,0.197644733,
164,6142_13960,0.152721088,
164,6142_13961,0.17188737,
164,6142_13962,0.13162194,
164,6142_13963,0.071645208,
164,6142_13964,0.019062959,
164,6142_13965,0.099079084,
164,6142_13966,0.018217229,
164,6142_13967,0.016341747,
164,6143_13957,0.228619043,
164,6143_13958,0.167981014,
164,6143_13959,0.17932325,
164,6143_13960,0.113066224,
164,6143_13961,0.178895118,
164,6143_13962,0.16123973,
164,6143_13963,0.17526028,
164,6143_13964,0.076371852,
164,6143_13965,0,
164,6143_13966,0.00733005,
164,6143_13967,0.009033468,
164,6144_13957,0.18158281,
164,6144_13958,0.162626643,
164,6144_13959,0.177729488,
164,6144_13960,0.005827368,
164,6144_13961,0.17160797,
164,6144_13962,0.153476203,
164,6144_13963,0.11751744,
164,6144_13964,0.137313975,
164,6144_13965,0.07242974,
164,6144_13966,0.160871768,
164,6144_13967,0.074414975,
164,6145_13957,0.169150733,
164,6145_13958,0.137473298,
164,6145_13959,0.148090318,
164,6145_13960,0.08798023,
164,6145_13961,0.12520582,
164,6145_13962,0.136460268,
164,6145_13963,0.024460175,
164,6145_13964,0.118089725,
164,6145_13965,0.006624574,
164,6145_13966,0.051364636,
164,6145_13967,0.125034259,
164,6146_13958,0.077089847,
164,6146_13959,0.155145313,
164,6146_13960,0.148028133,
164,6146_13961,0.061379555,
164,6146_13962,0,
164,6146_13963,0.062344081,
164,6146_13964,0,
164,6146_13965,0.011159106,
164,6146_13966,0.006921339,
164,6146_13967,0.08320441,
164,6147_13959,0.088683792,
164,6147_13960,0.050816128,
164,6147_13966,0.00543465,
164,6147_13967,0.003936659,
165,6113_13967,0.001720907,
165,6114_13967,0.001729509,
165,6115_13966,0.042268097,
165,6115_13967,0.062812358,
165,6115_13968,0,
165,6116_13964,0.129626053,
165,6116_13965,0.052577525,
165,6116_13966,0.0092731,
165,6116_13967,0.102810725,
165,6116_13968,0.010548517,
165,6116_13969,0.003004312,
165,6117_13961,0.02534213,
165,6117_13962,0.091848668,
165,6117_13963,0.049770872,
165,6117_13964,0.130947136,
165,6117_13965,0.091440849,
165,6117_13966,0,
165,6117_13967,0.10691385,
165,6117_13968,0.080012247,
165,6117_13969,0.064459932,
165,6117_13970,0.062381956,
165,6117_13971,0.105435104,
165,6118_13959,0.120087494,
165,6118_13960,0.135727043,
165,6118_13961,0.10004931,
165,6118_13962,0.119639696,
165,6118_13963,0.156088965,
165,6118_13964,0.165235543,
165,6118_13965,0.072191818,
165,6118_13966,0.136283869,
165,6118_13967,0.104925815,
165,6118_13968,0.145346459,
165,6118_13969,0.017959142,
165,6118_13970,0.128263666,
165,6118_13971,0.138659168,
165,6119_13959,0.004123409,
165,6119_13960,0.118522645,
165,6119_13961,0.13079251,
165,6119_13962,0.129160333,
165,6119_13963,0.139662779,
165,6119_13964,0.143518005,
165,6119_13965,0.16270975,
165,6119_13966,0.157049358,
165,6119_13967,0.199834173,
165,6119_13968,0.101062535,
165,6119_13969,0.100636706,
165,6119_13970,0.041827836,
165,6119_13971,0.013212994,
165,6120_13959,0.071614099,
165,6120_13960,0.102111155,
165,6120_13961,0.121739572,
165,6120_13962,0.139459895,
165,6120_13963,0.129745955,
165,6120_13964,0.15088687,
165,6120_13965,0.130650139,
165,6120_13966,0.02185847,
165,6120_13967,0.083809937,
165,6120_13968,0.143266988,
165,6120_13969,0,
165,6120_13970,0.006412866,
165,6120_13971,0.042767588,
165,6120_13972,0.15348503,
165,6121_13959,0.078318068,
165,6121_13960,0.029737532,
165,6121_13961,0.045416078,
165,6121_13962,0.129943666,
165,6121_13963,0.108618648,
165,6121_13964,0.132899497,
165,6121_13965,0.14995221,
165,6121_13966,0.121108128,
165,6121_13967,0.039356373,
165,6121_13968,0.012390305,
165,6121_13969,0.010441911,
165,6121_13970,0.059745734,
165,6121_13971,0.143728774,
165,6121_13972,0.097411451,
165,6122_13959,0.007012397,
165,6122_13960,0.044962192,
165,6122_13961,0.060151974,
165,6122_13962,0.043353344,
165,6122_13963,0.062675041,
165,6122_13964,0.152448715,
165,6122_13965,0.133973806,
165,6122_13966,0.063733213,
165,6122_13967,0.062770888,
165,6122_13968,0.101973053,
165,6122_13969,0.124167923,
165,6122_13970,0.19701752,
165,6122_13971,0.124351309,
165,6122_13972,0,
165,6122_13973,0.006574549,
165,6123_13959,0.020259331,
165,6123_13960,0.068592497,
165,6123_13961,0.004747586,
165,6123_13962,0.0797393,
165,6123_13963,0.118898906,
165,6123_13964,0.148123533,
165,6123_13965,0.090050159,
165,6123_13966,0.103101725,
165,6123_13967,0.117374181,
165,6123_13968,0.14075161,
165,6123_13969,0.140101013,
165,6123_13970,0.16424318,
165,6123_13971,0.01297925,
165,6123_13972,0,
165,6123_13973,0,
165,6124_13959,0.041426001,
165,6124_13960,0.074674494,
165,6124_13961,0.003255126,
165,6124_13962,0.146767295,
165,6124_13963,0.002157348,
165,6124_13964,0.103010794,
165,6124_13965,0.190686853,
165,6124_13966,0.166679353,
165,6124_13967,0.140578105,
165,6124_13968,0.181780478,
165,6124_13969,0.130347759,
165,6124_13970,0.016559404,
165,6124_13971,0.013364022,
165,6124_13972,0.071371661,
165,6124_13973,0.016923965,
165,6124_13974,0,
165,6125_13959,0.02408956,
165,6125_13960,0.013290561,
165,6125_13961,0.032837721,
165,6125_13962,0.027941357,
165,6125_13963,0.040369826,
165,6125_13964,0.004750958,
165,6125_13965,0.113169619,
165,6125_13966,0.126404179,
165,6125_13967,0.171494663,
165,6125_13968,0.184940215,
165,6125_13969,0.118256288,
165,6125_13970,0,
165,6125_13971,0,
165,6125_13972,0,
165,6125_13973,0.114156452,
165,6125_13974,0.041991834,
165,6125_13975,0.015125331,
165,6126_13960,0.007586631,
165,6126_13961,0,
165,6126_13962,0.002188443,
165,6126_13963,0.087160212,
165,6126_13964,0.08574698,
165,6126_13965,0.10866124,
165,6126_13966,0.109598424,
165,6126_13967,0.16245843,
165,6126_13968,0.181790573,
165,6126_13969,0.153125988,
165,6126_13970,0.010717616,
165,6126_13971,0.007318073,
165,6126_13972,0.002957303,
165,6126_13973,0.012552619,
165,6126_13974,0.059286344,
165,6126_13975,0,
165,6126_13976,0,
165,6127_13960,0,
165,6127_13961,0.046471587,
165,6127_13962,0.045794875,
165,6127_13963,0.078011466,
165,6127_13964,0.133223635,
165,6127_13965,0.086690829,
165,6127_13966,0.136542933,
165,6127_13967,0.06511239,
165,6127_13968,0.14555679,
165,6127_13969,0.077640344,
165,6127_13970,0,
165,6127_13971,0,
165,6127_13972,0,
165,6127_13973,0.01240715,
165,6127_13974,0.003039733,
165,6127_13975,0.005650681,
165,6127_13976,0,
165,6127_13977,0,
165,6128_13959,0.031796828,
165,6128_13960,0.006958898,
165,6128_13961,0.003357787,
165,6128_13962,0.085711056,
165,6128_13963,0.139197018,
165,6128_13964,0.055169508,
165,6128_13965,0.183353263,
165,6128_13966,0.210834643,
165,6128_13967,0.133650963,
165,6128_13968,0.126260021,
165,6128_13969,0.142834401,
165,6128_13970,0.050939347,
165,6128_13971,0,
165,6128_13972,0.005182252,
165,6128_13973,0.051689453,
165,6128_13974,0.04239385,
165,6128_13975,0,
165,6128_13976,0,
165,6129_13959,0.050888657,
165,6129_13960,0.045172553,
165,6129_13961,0.06040695,
165,6129_13962,0.072536208,
165,6129_13963,0.076816874,
165,6129_13964,0.038677712,
165,6129_13965,0.052994529,
165,6129_13966,0.116895235,
165,6129_13967,0.099005015,
165,6129_13968,0.151965765,
165,6129_13969,0.143511203,
165,6129_13970,0.043741467,
165,6129_13971,0,
165,6129_13972,0.063233036,
165,6129_13973,0.092700774,
165,6129_13974,0.015517763,
165,6129_13975,0,
165,6129_13976,0,
165,6129_13977,0,
165,6130_13960,0,
165,6130_13961,0.005097314,
165,6130_13962,0.00241807,
165,6130_13963,0,
165,6130_13964,0.049695781,
165,6130_13965,0.089071491,
165,6130_13966,0.097401107,
165,6130_13967,0.145550669,
165,6130_13968,0.164202843,
165,6130_13969,0.171744853,
165,6130_13970,0.147776007,
165,6130_13971,0,
165,6130_13972,0.018947534,
165,6130_13973,0.090891158,
165,6130_13974,0,
165,6130_13975,0.006167725,
165,6130_13976,0.01529891,
165,6130_13977,0,
165,6131_13960,0.020825301,
165,6131_13962,0.130546185,
165,6131_13963,0.028250599,
165,6131_13964,0.061686976,
165,6131_13965,0.015062386,
165,6131_13966,0.039065816,
165,6131_13967,0.117820736,
165,6131_13968,0.137877373,
165,6131_13969,0.127916366,
165,6131_13970,0.095133563,
165,6131_13971,0.01221267,
165,6131_13972,0.158273018,
165,6131_13973,0.038102618,
165,6131_13974,0,
165,6131_13975,0.111547178,
165,6131_13976,0,
165,6132_13963,0,
165,6132_13964,0.015384765,
165,6132_13965,0.005066151,
165,6132_13966,0.038083717,
165,6132_13967,0.103012677,
165,6132_13968,0.122391735,
165,6132_13969,0.200796593,
165,6132_13970,0.149667378,
165,6132_13971,0.154354088,
165,6132_13972,0,
165,6132_13973,0.002434692,
165,6132_13974,0.093432631,
165,6132_13975,0.036298907,
165,6132_13976,0.029874976,
165,6133_13965,0.001609653,
165,6133_13966,0.151014012,
165,6133_13967,0.144112957,
165,6133_13968,0,
165,6133_13969,0.203823718,
165,6133_13970,0.122302768,
165,6133_13971,0.176964035,
165,6133_13972,0.137321162,
165,6133_13973,0.100441136,
165,6133_13974,0.004348289,
165,6133_13975,0.010122888,
165,6133_13976,0.008227217,
165,6133_13977,0.013461155,
165,6134_13966,0.057232539,
165,6134_13967,0.06113252,
165,6134_13968,0.010656822,
165,6134_13969,0.151077775,
165,6134_13970,0.082100011,
165,6134_13971,0.122666381,
165,6134_13972,0.193694108,
165,6134_13973,0.000206009,
165,6134_13974,0.000390773,
165,6134_13975,0.075446743,
165,6134_13976,0.01962922,
165,6134_13977,0.003422761,
165,6135_13966,0.036231845,
165,6135_13967,0.001910403,
165,6135_13968,0.057480999,
165,6135_13969,0.174294813,
165,6135_13970,0.101505057,
165,6135_13971,0.057763678,
165,6135_13972,0.053385928,
165,6135_13973,0.00539426,
165,6135_13974,0.018399598,
165,6135_13975,0.119651745,
165,6135_13976,0.093352351,
165,6135_13977,0.013124885,
165,6136_13966,0.00953776,
165,6136_13967,0.103452954,
165,6136_13968,0.154408088,
165,6136_13969,0.167157785,
165,6136_13970,0,
165,6136_13971,0.078076911,
165,6136_13972,0.019310177,
165,6136_13973,0.000224177,
165,6136_13974,0,
165,6136_13975,0.05531614,
165,6136_13976,0.086621395,
165,6137_13966,0.038940678,
165,6137_13967,0.142522165,
165,6137_13968,0.171799695,
165,6137_13969,0.041059265,
165,6137_13970,0,
165,6137_13971,0.01484805,
165,6137_13972,0,
165,6137_13973,0,
165,6137_13974,0.001977141,
165,6137_13975,0,
165,6137_13976,0.154294675,
165,6138_13966,0.15070434,
165,6138_13967,0.048648305,
165,6138_13968,0.071193546,
165,6138_13969,0.0443471,
165,6138_13970,0.027905172,
165,6138_13971,0.042001674,
165,6138_13972,0.008227811,
165,6138_13973,0.015966492,
165,6138_13974,0.086650434,
165,6139_13966,0.062520845,
165,6139_13967,0.036648089,
165,6139_13968,0.14618242,
165,6139_13969,0.052795817,
165,6139_13970,0.016502226,
165,6139_13971,0.016436759,
165,6139_13972,0.02003495,
165,6139_13973,0,
165,6140_13967,0.021493917,
165,6140_13968,0.021960032,
165,6140_13969,0.008606143,
165,6140_13970,0.006123559,
165,6140_13971,0.012870229,
165,6140_13972,0.032224473,
165,6141_13967,0,
165,6141_13968,0,
166,6133_13990,0.098582954,
166,6133_13991,0,
166,6133_13992,0,
166,6133_13993,0,
166,6134_13979,0.050444559,
166,6134_13989,0.010406242,
166,6134_13990,0.067214478,
166,6134_13991,0.080135063,
166,6134_13992,0.088980446,
166,6134_13993,0.035414777,
166,6134_13994,0.144965978,
166,6135_13978,0.05293965,
166,6135_13979,0.098561211,
166,6135_13980,0.059408421,
166,6135_13981,0,
166,6135_13989,0.078986328,
166,6135_13990,0.012376289,
166,6135_13991,0.050709705,
166,6135_13992,0.118638226,
166,6135_13993,0.111109464,
166,6135_13994,0.075928771,
166,6136_13978,0.128619034,
166,6136_13979,0.078122925,
166,6136_13980,0,
166,6136_13981,0.149260482,
166,6136_13982,0.001523546,
166,6136_13983,0.099999341,
166,6136_13984,0.059994966,
166,6136_13988,0,
166,6136_13989,0.013306774,
166,6136_13990,0.019069217,
166,6136_13991,0.01852446,
166,6136_13992,0.107496033,
166,6136_13993,0.126382388,
166,6136_13994,0.055285977,
166,6137_13978,0.152687055,
166,6137_13979,0.012169354,
166,6137_13980,0.1555825,
166,6137_13981,0.12376032,
166,6137_13982,0.014073554,
166,6137_13983,0.052791169,
166,6137_13984,0.086009359,
166,6137_13985,0.076956078,
166,6137_13986,0.02740298,
166,6137_13987,0.061238528,
166,6137_13988,0.062965818,
166,6137_13989,0.001579477,
166,6137_13990,0.022982947,
166,6137_13991,0.070239612,
166,6137_13992,0.182788293,
166,6137_13993,0.051638995,
166,6138_13977,0.125686005,
166,6138_13978,0.144179623,
166,6138_13979,0.13585827,
166,6138_13980,0.156915155,
166,6138_13981,0.025925849,
166,6138_13982,0.013842408,
166,6138_13983,0.046774435,
166,6138_13984,0.03181355,
166,6138_13985,0.073049264,
